time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-06-13T08:21:21.500Z,35.7285,-121.1193,7,1.5,Md,12,97.2,0.03593261,0.04,nc,nc72237071,2014-06-13T11:48:05.834Z,"11km NE of San Simeon, California",earthquake
2014-06-13T08:18:05.000Z,61.4774,-140.6677,0.1,1.2,ml,,,,0.38,ak,ak11290157,2014-06-13T08:26:03.316Z,"184km NNE of Cape Yakataga, Alaska",earthquake
2014-06-13T08:14:59.000Z,63.78,-149.1412,91.2,1,ml,,,,0.69,ak,ak11290155,2014-06-13T08:30:20.694Z,"12km SW of Healy, Alaska",earthquake
2014-06-13T08:10:13.500Z,35.7308,-121.1177,6.7,1.9,Md,23,57.6,0.02694946,0.04,nc,nc72237061,2014-06-13T11:08:05.659Z,"11km NE of San Simeon, California",earthquake
2014-06-13T08:04:09.600Z,35.7287,-121.1207,6.9,1.6,Md,9,97.2,0.02694946,0.01,nc,nc72237056,2014-06-13T10:26:05.477Z,"11km NE of San Simeon, California",earthquake
2014-06-13T07:40:36.100Z,38.7608,-122.7138,2.6,0.7,Md,9,122.4,0.00898315,0.03,nc,nc72237046,2014-06-13T09:56:05.353Z,"4km ESE of The Geysers, California",earthquake
2014-06-13T07:28:05.000Z,62.2756,-148.927,29.9,1.7,ml,,,,0.78,ak,ak11290127,2014-06-13T07:42:19.869Z,"49km ENE of Y, Alaska",earthquake
2014-06-13T07:27:28.680Z,33.5758333,-117.0701667,12.37,0.87,ml,22,75,0.04387,0.11,ci,ci15511433,2014-06-13T16:12:06.390Z,"8km ENE of Murrieta Hot Springs, California",earthquake
2014-06-13T07:25:41.700Z,38.8383,-122.8383,2.6,1.7,Md,36,57.6,0,0.04,nc,nc72237031,2014-06-13T09:59:05.375Z,"9km NW of The Geysers, California",earthquake
2014-06-13T07:12:55.000Z,61.1604,-150.4359,18.3,1.5,ml,,,,0.9,ak,ak11290124,2014-06-13T07:21:02.710Z,"29km WSW of Anchorage, Alaska",earthquake
2014-06-13T07:04:55.000Z,63.2697,-151.0822,9.4,1,ml,,,,0.76,ak,ak11290123,2014-06-13T07:10:23.781Z,"107km W of Cantwell, Alaska",earthquake
2014-06-13T06:59:04.600Z,46.0483,-122.165,9.4,0.3,Md,,273.6,0.08983153,0.09,uw,uw60056208,2014-06-13T18:28:14.644Z,"26km NE of Amboy, Washington",earthquake
2014-06-13T06:58:49.800Z,46.0377,-122.1587,8.2,0.3,Md,,277.2,0.09881468,0.1,uw,uw60808476,2014-06-13T18:25:24.307Z,"26km ENE of Amboy, Washington",earthquake
2014-06-13T06:39:29.310Z,33.2766667,-116.7486667,18.07,0.36,ml,20,93,0.1225,0.12,ci,ci15511425,2014-06-13T16:08:31.120Z,"21km SSE of Aguanga, California",earthquake
2014-06-13T06:37:15.300Z,44.6167,-110.692,6.6,1.5,Ml,,61.2,0.03593261,0.14,uu,uu60073132,2014-06-13T15:27:19.390Z,"20km NNE of Old Faithful Geyser, Wyoming",earthquake
2014-06-13T06:31:23.000Z,64.7607,-149.8304,28.9,1.3,ml,,,,0.49,ak,ak11290117,2014-06-13T06:39:48.065Z,"Central Alaska",earthquake
2014-06-13T06:30:49.400Z,38.8338,-122.7923,2.7,1.1,Md,18,46.8,0.00898315,0.03,nc,nc72237016,2014-06-13T08:37:05.025Z,"6km WNW of Cobb, California",earthquake
2014-06-13T06:29:17.040Z,33.4998333,-116.4623333,8.26,0.66,ml,17,101,0.08123,0.11,ci,ci15511417,2014-06-13T16:04:57.020Z,"20km ESE of Anza, California",earthquake
2014-06-13T06:28:45.120Z,33.5035,-116.471,9.41,1.59,ml,29,99,0.04273,0.15,ci,ci15511409,2014-06-13T16:01:37.920Z,"19km ESE of Anza, California",earthquake
2014-06-13T06:28:40.380Z,33.5038333,-116.4681667,9.02,1.3,ml,25,99,0.04049,0.09,ci,ci15511401,2014-06-13T15:56:06.630Z,"19km ESE of Anza, California",earthquake
2014-06-13T06:17:05.960Z,27.6545,65.9373,25.04,5.2,mb,,93,7.362,1.21,us,usc000rewv,2014-06-13T14:19:41.064Z,"70km W of Khuzdar, Pakistan",earthquake
2014-06-13T06:12:06.360Z,33.3056667,-116.2385,4.31,1.05,ml,24,136,0.1542,0.18,ci,ci15511393,2014-06-13T15:49:22.460Z,"13km ENE of Borrego Springs, California",earthquake
2014-06-13T06:03:00.000Z,62.3048,-151.1378,80,1.1,ml,,,,0.42,ak,ak11290097,2014-06-13T06:08:16.404Z,"53km W of Talkeetna, Alaska",earthquake
2014-06-13T05:54:38.000Z,58.9017,-152.3,64.5,2,ml,,,,0.51,ak,ak11290093,2014-06-13T06:04:03.413Z,"92km SSW of Homer, Alaska",earthquake
2014-06-13T05:52:45.900Z,38.8182,-122.8182,2.6,1.6,Md,33,43.2,0.00898315,0.06,nc,nc72237011,2014-06-13T09:01:05.131Z,"7km NW of The Geysers, California",earthquake
2014-06-13T05:50:46.920Z,30.5647,141.8542,26.2,5,mb,,57,3.079,0.98,us,usc000rewk,2014-06-13T13:54:04.534Z,"Izu Islands, Japan region",earthquake
2014-06-13T05:40:28.000Z,65.6879,-145.4098,7.5,2.2,ml,,,,0.73,ak,ak11290088,2014-06-13T05:51:30.461Z,"41km NW of Circle Hot Springs Station, Alaska",earthquake
2014-06-13T05:38:58.780Z,-27.5941,-71.2616,27.06,4.7,mb,,140,0.614,1.26,us,usc000rew9,2014-06-13T13:43:27.373Z,"95km WSW of Copiapo, Chile",earthquake
2014-06-13T05:37:03.000Z,58.5238,-150.6011,29.9,2,ml,,,,0.73,ak,ak11290087,2014-06-13T19:34:30.975Z,"134km NE of Kodiak, Alaska",earthquake
2014-06-13T05:37:01.200Z,19.384,-155.2807,2.5,2.4,Ml,,46.8,0,0.09,hv,hv60712811,2014-06-13T21:12:33.960Z,"6km SW of Volcano, Hawaii",earthquake
2014-06-13T05:35:40.780Z,33.4195,-116.3721667,13.62,0.21,ml,11,196,0.1555,0.08,ci,ci15511385,2014-06-13T15:46:30.160Z,"18km N of Borrego Springs, California",earthquake
2014-06-13T05:29:10.850Z,-20.916,-178.1793,509.01,4.3,mb,,122,4.754,0.55,us,usc000rewe,2014-06-13T13:39:01.451Z,"61km ESE of Ndoi Island, Fiji",earthquake
2014-06-13T05:19:42.000Z,57.9953,-155.2387,95.6,2,ml,,,,1.2,ak,ak11290084,2014-06-13T05:27:48.387Z,"90km NW of Larsen Bay, Alaska",earthquake
2014-06-13T05:09:50.200Z,38.807,-122.8135,1.5,0.7,Md,9,122.4,0.00898315,0.01,nc,nc72237006,2014-06-13T05:58:09.168Z,"5km WNW of The Geysers, California",earthquake
2014-06-13T05:01:18.800Z,38.8378,-122.7757,2.6,0.8,Md,10,68.4,0.00898315,0.01,nc,nc72236996,2014-06-13T05:52:04.114Z,"4km WNW of Cobb, California",earthquake
2014-06-13T04:36:44.590Z,38.7879982,-122.7638321,1.79,0.38,md,11,86,0.01732,0.03,nc,nc72236991,2014-06-13T05:36:04.028Z,"1km NNW of The Geysers, California",earthquake
2014-06-13T04:27:48.230Z,38.4080009,-122.2073364,15.42,1.53,md,6,150,0.07177,0.07,nc,nc72236986,2014-06-13T06:26:04.318Z,"13km E of Yountville, California",earthquake
2014-06-13T04:25:39.100Z,35.5813,-92.2657,2.6,1.9,md,11,100.799991936001,0.1347473,0.32,nm,nm061314a,2014-06-13T12:55:32.423Z,"1km SE of Fairfield Bay, Arkansas",earthquake
2014-06-13T04:23:26.000Z,19.2716,-67.7995,24,2.5,Md,5,280.8,0.93334958,0.15,pr,pr14164009,2014-06-13T12:25:56.569Z,"99km NE of Punta Cana, Dominican Republic",earthquake
2014-06-13T04:22:32.400Z,19.2991,-67.7481,31,2.8,Md,4,284.4,0.98365524,0.31,pr,pr14164008,2014-06-13T12:25:01.403Z,"105km NE of Punta Cana, Dominican Republic",earthquake
2014-06-13T04:21:58.400Z,38.819,-122.7633,2.7,0.4,Md,7,104.4,0.01796631,0.01,nc,nc72236981,2014-06-13T05:05:03.856Z,"3km W of Cobb, California",earthquake
2014-06-13T04:19:46.000Z,60.4935,-148.4705,0,2.1,ml,,,,0.84,ak,ak11290065,2014-06-13T04:33:54.156Z,"33km SSE of Whittier, Alaska",earthquake
2014-06-13T04:18:38.000Z,63.4036,-151.0937,0,1.5,ml,,,,0.65,ak,ak11290061,2014-06-13T04:25:10.352Z,"107km W of Cantwell, Alaska",earthquake
2014-06-13T04:13:34.000Z,63.5152,-147.4089,11.9,0.8,ml,,,,0.19,ak,ak11290059,2014-06-13T04:25:13.796Z,"78km E of Cantwell, Alaska",earthquake
2014-06-13T04:13:19.800Z,19.0704,-67.7421,11,3.2,Md,10,244.8,0.82016185,0.25,pr,pr14164005,2014-06-13T12:16:04.017Z,"88km NE of Punta Cana, Dominican Republic",earthquake
2014-06-13T04:12:01.000Z,60.0513,-151.3728,35.4,1.4,ml,,,,0.58,ak,ak11290056,2014-06-13T04:25:12.581Z,"35km N of Fritz Creek, Alaska",earthquake
2014-06-13T04:08:28.000Z,19.263,-67.7498,21,3,Md,5,280.8,0.95490915,0.25,pr,pr14164007,2014-06-13T12:11:14.495Z,"102km NE of Punta Cana, Dominican Republic",earthquake
2014-06-13T04:04:03.700Z,19.3885,-67.7865,16,3.2,Md,12,266.4,1.03575752,0.25,pr,pr14164003,2014-06-13T12:06:34.415Z,"110km NE of Punta Cana, Dominican Republic",earthquake
2014-06-13T04:00:41.000Z,51.5652,-175.2239,45,1.4,ml,,,,0.99,ak,ak11290055,2014-06-13T19:29:18.316Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2014-06-13T03:58:07.700Z,19.3542,-67.8096,10,3,Md,6,266.4,0.99533333,0.3,pr,pr14164004,2014-06-13T12:00:38.210Z,"105km NE of Punta Cana, Dominican Republic",earthquake
2014-06-13T03:50:55.700Z,19.3069,-65.9107,12,3.3,Md,14,259.2,1.00611312,0.21,pr,pr14164002,2014-06-13T11:53:33.820Z,"95km NNE of San Juan, Puerto Rico",earthquake
2014-06-13T03:47:00.000Z,61.5129,-150.0787,36,1.4,ml,,,,0.53,ak,ak11290054,2014-06-13T03:55:05.880Z,"6km W of Big Lake, Alaska",earthquake
2014-06-13T03:45:47.000Z,62.4427,-150.4668,95.5,0.9,ml,,,,0.55,ak,ak11290052,2014-06-13T03:55:04.924Z,"22km NW of Talkeetna, Alaska",earthquake
2014-06-13T03:41:35.000Z,61.9306,-150.962,65.9,1.1,ml,,,,0.44,ak,ak11290049,2014-06-13T03:50:55.591Z,"52km WNW of Willow, Alaska",earthquake
2014-06-13T03:35:43.400Z,18.6497,-66.6295,19,3,Md,13,226.8,0.19493442,0.23,pr,pr14164001,2014-06-13T11:38:09.915Z,"21km NNE of Arecibo, Puerto Rico",earthquake
2014-06-13T03:27:38.000Z,61.5024,-150.0571,34.8,1.7,ml,,,,0.71,ak,ak11290041,2014-06-13T03:35:13.231Z,"5km WSW of Big Lake, Alaska",earthquake
2014-06-13T03:16:03.100Z,19.4265,-155.6098,2.3,1.2,Md,,97.2,0.02694946,0.14,hv,hv60712751,2014-06-13T23:10:37.165Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-13T03:15:56.000Z,63.3501,-145.4003,17,0.7,ml,,,,0.84,ak,ak11290038,2014-06-13T19:19:27.652Z,"58km S of Deltana, Alaska",earthquake
2014-06-13T03:08:25.200Z,19.551,-65.8981,42,2.9,Md,9,288,1.2226071,0.18,pr,pr14164006,2014-06-13T11:12:18.226Z,"122km N of San Juan, Puerto Rico",earthquake
2014-06-13T03:05:31.880Z,35.7648333,-116.6468333,10.22,1.64,ml,8,258,0.4799,0.2,ci,ci15511377,2014-06-13T17:43:20.128Z,"40km N of Fort Irwin, California",earthquake
2014-06-13T02:57:30.030Z,33.603,-116.8223333,9.81,0.47,ml,19,135,0.0343,0.15,ci,ci15511369,2014-06-13T15:42:51.660Z,"14km WNW of Anza, California",earthquake
2014-06-13T02:48:38.900Z,38.7517,-122.7198,2.8,0.9,Md,7,104.4,0.00898315,0.02,nc,nc72236961,2014-06-13T03:27:03.202Z,"4km SE of The Geysers, California",earthquake
2014-06-13T02:32:43.040Z,1.7824,126.4372,66.54,4.5,mb,,110,1.367,0.54,us,usc000reuw,2014-06-13T10:35:15.557Z,"144km ENE of Bitung, Indonesia",earthquake
2014-06-13T02:28:53.000Z,62.6709,-148.7995,64,0.5,ml,,,,0.23,ak,ak11290023,2014-06-13T02:34:16.983Z,"77km ENE of Talkeetna, Alaska",earthquake
2014-06-13T02:19:00.000Z,59.8392,-151.6309,67.4,1.5,ml,,,,0.2,ak,ak11290016,2014-06-13T19:14:41.450Z,"13km ENE of Anchor Point, Alaska",earthquake
2014-06-13T02:16:16.000Z,52.7737,-167.5484,25.6,2.2,ml,,,,1.01,ak,ak11290014,2014-06-13T19:10:22.603Z,"90km E of Nikolski, Alaska",earthquake
2014-06-13T02:13:16.600Z,38.795,-122.7552,2.8,0.5,Md,11,75.6,0.01796631,0.02,nc,nc72236956,2014-06-13T02:30:07.898Z,"1km N of The Geysers, California",earthquake
2014-06-13T02:01:13.300Z,18.7915,-64.71,31,2.8,Md,13,262.8,0.38358063,0.2,pr,pr14164000,2014-06-13T10:04:09.883Z,"42km NNW of Road Town, British Virgin Islands",earthquake
2014-06-13T01:56:00.000Z,63.4324,-147.6117,4.1,0.3,ml,,,,0.19,ak,ak11290010,2014-06-13T19:05:29.112Z,"67km E of Cantwell, Alaska",earthquake
2014-06-13T01:38:34.400Z,35.7109,-97.438,4.655,2.3,ml,,49,,0.7,us,usc000reuc,2014-06-13T16:49:22.993Z,"7km NNE of Edmond, Oklahoma",earthquake
2014-06-13T01:29:43.000Z,52.8588,-167.5032,22.1,1.8,ml,,,,0.59,ak,ak11289917,2014-06-13T19:00:43.193Z,"92km E of Nikolski, Alaska",earthquake
2014-06-13T00:35:28.080Z,33.6596667,-116.7493333,16.49,0.71,ml,19,105,0.05915,0.1,ci,ci15511361,2014-06-13T15:40:18.240Z,"9km SSW of Idyllwild-Pine Cove, California",earthquake
2014-06-13T00:34:51.500Z,35.4012,27.0805,65.27,5,mb,,111,0.159,1.12,us,usc000retx,2014-06-13T15:57:24.000Z,"16km SW of Karpathos, Greece",earthquake
2014-06-13T00:33:14.620Z,35.4893333,-118.2926667,5.35,1.89,ml,30,46,0.1329,0.15,ci,ci15511353,2014-06-13T15:37:40.630Z,"19km S of Weldon, California",earthquake
2014-06-13T00:16:52.000Z,63.0406,-150.5745,100,2,ml,,,,0.53,ak,ak11289893,2014-06-13T00:25:20.946Z,"83km NNW of Talkeetna, Alaska",earthquake
2014-06-13T00:03:41.020Z,34.2896667,-116.9178333,12.15,1.49,ml,49,49,0.02741,0.14,ci,ci15511345,2014-06-13T15:33:20.830Z,"5km N of Big Bear Lake, California",earthquake
2014-06-13T00:02:55.060Z,33.9568333,-116.6225,17.04,1.25,ml,36,51,0.08418,0.12,ci,ci15511337,2014-06-13T15:26:28.760Z,"9km NW of Garnet, California",earthquake
2014-06-12T23:58:20.300Z,36.0205,-120.5868,3.7,1.3,Md,18,111.6,0.04491576,0.08,nc,nc72236926,2014-06-13T04:08:08.520Z,"24km WSW of Coalinga, California",earthquake
2014-06-12T23:48:00.900Z,18.4978,-66.7721,84,2.7,Md,9,237.6,0.15091697,0.2,pr,pr14163007,2014-06-13T07:50:40.155Z,"2km NE of Carrizales, Puerto Rico",earthquake
2014-06-12T23:28:10.360Z,33.5115,-116.4556667,9.28,0.46,ml,12,192,0.02771,0.1,ci,ci15511329,2014-06-12T23:38:07.140Z,"20km ESE of Anza, California",earthquake
2014-06-12T23:24:44.480Z,-19.7204,-177.4809,9.82,4.6,mb,,90,4.666,0.85,us,usc000retb,2014-06-13T07:27:57.968Z,"163km NE of Ndoi Island, Fiji",earthquake
2014-06-12T23:23:46.900Z,39.4447,-111.2255,2.9,1.2,Ml,,122.4,0.1527136,0.16,uu,uu60073127,2014-06-13T15:21:34.342Z,"22km ESE of Mount Pleasant, Utah",earthquake
2014-06-12T23:22:01.720Z,33.5126667,-116.4683333,11.15,0.22,ml,11,188,0.03719,0.09,ci,ci15511321,2014-06-12T23:29:43.770Z,"19km ESE of Anza, California",earthquake
2014-06-12T23:06:18.000Z,64.9887,-147.3286,0,1,ml,,,,0.21,ak,ak11289869,2014-06-12T23:13:17.694Z,"23km NNE of Badger, Alaska",earthquake
2014-06-12T22:52:54.100Z,28.3387,-111.5975,10,4,mb,,194,0.886,1.14,us,usc000resv,2014-06-13T06:55:31.151Z,"41km S of Providencia, Mexico",earthquake
2014-06-12T22:43:44.560Z,33.6743333,-116.7688333,15.79,0.41,ml,16,130,0.05854,0.12,ci,ci15511313,2014-06-12T23:04:06.960Z,"8km SSW of Idyllwild-Pine Cove, California",earthquake
2014-06-12T22:40:27.840Z,-20.7057,169.0206,75.64,4.7,mb,,90,5.508,1.2,us,usc000rest,2014-06-13T06:43:01.881Z,"130km SSW of Isangel, Vanuatu",earthquake
2014-06-12T22:32:44.800Z,36.5566673,-121.1563339,7.13,1.2,md,9,84,0.0327,0.02,nc,nc72236916,2014-06-13T02:38:07.941Z,"21km NE of Soledad, California",earthquake
2014-06-12T22:15:53.000Z,62.2076,-148.8402,2.1,1.3,ml,,,,0.4,ak,ak11289861,2014-06-12T22:23:12.882Z,"45km N of Sutton-Alpine, Alaska",earthquake
2014-06-12T22:13:33.590Z,33.4186667,-116.6136667,7.95,0.53,ml,12,107,0.07644,0.06,ci,ci15511305,2014-06-12T22:24:21.770Z,"16km SSE of Anza, California",earthquake
2014-06-12T21:57:23.010Z,36.018,-117.8006667,0.01,1.16,ml,14,74,,0.16,ci,ci15511297,2014-06-12T22:11:07.280Z,"41km N of Inyokern, California",quarry_blast
2014-06-12T21:45:33.300Z,18.8222,-64.2425,17,2.6,Md,4,327.6,0.53629422,0.07,pr,pr14163006,2014-06-13T05:48:56.410Z,"59km NE of Road Town, British Virgin Islands",earthquake
2014-06-12T21:43:05.800Z,44.5912,-110.9693,7,0.8,Ml,,201.6,0.08084838,0.06,uu,uu60073102,2014-06-13T15:16:28.291Z,"13km SE of West Yellowstone, Montana",earthquake
2014-06-12T21:18:09.200Z,45.7952,-122.5118,0,1.2,Md,,313.2,0.1527136,0.17,uw,uw60808166,2014-06-13T19:09:34.332Z,"1km SSE of Lewisville, Washington",quarry
2014-06-12T21:15:51.950Z,-6.4818,154.4487,48.2,5,mb,,29,3.217,0.88,us,usc000rerh,2014-06-13T05:18:54.444Z,"116km W of Panguna, Papua New Guinea",earthquake
2014-06-12T21:03:27.000Z,63.5419,-147.7396,0,0.9,ml,,,,0.5,ak,ak11289732,2014-06-12T21:08:17.309Z,"62km ENE of Cantwell, Alaska",earthquake
2014-06-12T21:01:23.000Z,63.4768,-151.0157,0.1,1.3,ml,,,,0.48,ak,ak11289729,2014-06-12T21:08:16.410Z,"103km W of Cantwell, Alaska",earthquake
2014-06-12T20:53:47.200Z,44.8035,-110.7577,5.6,1.6,Ml,,244.8,0.07186522,0.07,uu,uu60073092,2014-06-13T15:09:43.230Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-12T20:51:14.300Z,36.6307,-121.096,0.5,1.2,Md,6,133.2,0.05389892,0.07,nc,nc72236891,2014-06-13T01:10:06.379Z,"30km NE of Soledad, California",earthquake
2014-06-12T20:28:43.300Z,35.999,-120.5593,3.6,0.9,Md,16,82.8,0.01796631,0.06,nc,nc72236876,2014-06-12T20:56:03.932Z,"23km SW of Coalinga, California",earthquake
2014-06-12T20:16:06.000Z,60.1269,-147.87,20.6,1.5,ml,,,,0.17,ak,ak11289724,2014-06-12T20:22:18.312Z,"84km E of Bear Creek, Alaska",earthquake
2014-06-12T20:09:31.000Z,61.2128,-148.0286,0.1,1.4,ml,,,,1.33,ak,ak11289723,2014-06-12T20:13:06.297Z,"60km NE of Whittier, Alaska",earthquake
2014-06-12T19:59:48.000Z,36.7548332,-121.2246704,6.54,1.3,md,15,167,0.08588,0.04,nc,nc72236846,2014-06-13T00:41:05.490Z,"14km ESE of Ridgemark, California",earthquake
2014-06-12T19:52:26.000Z,64.8068,-148.2959,10.2,1,ml,,,,0.37,ak,ak11289720,2014-06-12T19:59:07.999Z,"14km WSW of Ester, Alaska",earthquake
2014-06-12T19:39:21.650Z,34.043,-117.3438333,3.6,1.07,ml,28,57,0.05592,0.19,ci,ci15511289,2014-06-12T19:50:37.700Z,"2km WNW of Grand Terrace, California",earthquake
2014-06-12T19:27:47.400Z,38.818,-122.7633,2.5,1.2,Md,22,43.2,0.00898315,0.03,nc,nc72236831,2014-06-13T00:12:04.937Z,"3km W of Cobb, California",earthquake
2014-06-12T19:26:46.800Z,38.7538,-122.7147,1.9,1.1,Md,10,75.6,0.01796631,0.02,nc,nc72236826,2014-06-12T19:45:08.587Z,"4km SE of The Geysers, California",earthquake
2014-06-12T18:54:10.500Z,19.5322,-155.5985,10.5,2.3,Ml,,64.8,0.01796631,0.13,hv,hv60712461,2014-06-13T17:30:38.048Z,"29km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-12T18:53:53.120Z,35.8591667,-117.6578333,0.01,0.58,ml,8,97,0.06542,0.09,ci,ci15511273,2014-06-12T19:27:07.470Z,"25km WNW of Searles Valley, California",quarry_blast
2014-06-12T18:52:32.200Z,19.529,-155.5982,8.5,1.4,Md,,111.6,0.01796631,0.12,hv,hv60712456,2014-06-13T22:52:15.013Z,"29km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-12T18:44:58.400Z,38.7858,-122.7485,3.9,0.4,Md,9,72,0.00898315,0.02,nc,nc72236806,2014-06-12T18:46:39.907Z,"Northern California",earthquake
2014-06-12T18:24:59.600Z,38.0797,-112.7408,2.4,0.8,Md,,111.6,0.20661252,0.13,uu,uu60073052,2014-06-13T16:09:24.696Z,"23km SSW of Beaver, Utah",earthquake
2014-06-12T18:23:14.000Z,37.3867,-118.3792,5.8,1.5,Md,20,122.4,0.05389892,0.07,nc,nc72236796,2014-06-12T23:42:04.770Z,"2km NNE of Bishop, California",earthquake
2014-06-12T18:15:53.860Z,36.1138333,-117.8573333,4.35,0.11,ml,7,170,0.00439,0.12,ci,ci15511265,2014-06-12T18:48:19.671Z,"Central California",earthquake
2014-06-12T18:15:27.000Z,61.7449,-149.479,40.4,1.1,ml,,,,0.6,ak,ak11289698,2014-06-12T18:26:08.120Z,"12km W of Fishhook, Alaska",earthquake
2014-06-12T18:12:45.900Z,38.8135,-122.8233,2.4,0.9,Md,19,72,0.00898315,0.03,nc,nc72236791,2014-06-12T18:49:03.220Z,"7km NW of The Geysers, California",earthquake
2014-06-12T18:09:17.650Z,36.0323333,-117.7755,1.88,1.26,ml,17,67,0.05661,0.14,ci,ci15511257,2014-06-12T18:46:28.190Z,"42km N of Inyokern, California",earthquake
2014-06-12T18:07:10.100Z,35.4843,-120.6017,0,1.9,Md,82,28.8,0.08983153,0.08,nc,nc72236786,2014-06-13T22:11:04.243Z,"6km E of Atascadero, California",earthquake
2014-06-12T17:59:10.000Z,61.5663,-151.8664,12.4,1.9,ml,,,,0.98,ak,ak11289693,2014-06-12T18:06:04.499Z,"98km W of Willow, Alaska",earthquake
2014-06-12T17:57:58.000Z,62.2607,-150.9487,77.6,1.8,ml,,,,0.68,ak,ak11289689,2014-06-12T18:06:03.566Z,"44km W of Talkeetna, Alaska",earthquake
2014-06-12T17:49:45.400Z,38.8363,-122.8022,3.4,0.9,Md,10,75.6,0.01796631,0.02,nc,nc72236771,2014-06-12T18:34:03.108Z,"7km WNW of Cobb, California",earthquake
2014-06-12T17:49:37.800Z,38.8357,-122.8007,2.7,0.9,Md,16,108,0.00898315,0.03,nc,nc72236766,2014-06-12T18:34:03.106Z,"6km WNW of Cobb, California",earthquake
2014-06-12T17:44:37.700Z,38.8025,-122.7872,3.5,0.8,Md,16,50.4,0.00898315,0.02,nc,nc72236761,2014-06-12T18:00:07.930Z,"3km NW of The Geysers, California",earthquake
2014-06-12T17:35:45.610Z,33.3541667,-116.3711667,14.41,0.7,ml,18,177,0.09399,0.16,ci,ci15511241,2014-06-12T18:41:20.920Z,"10km N of Borrego Springs, California",earthquake
2014-06-12T17:30:08.230Z,34.271,-116.4491667,3.2,1.1,ml,19,63,0.08233,0.11,ci,ci15511233,2014-06-12T18:38:17.140Z,"17km N of Yucca Valley, California",earthquake
2014-06-12T17:28:45.300Z,36.1668,-81.6475,6.8,2.5,md,13,75.5999939520005,0.3772924,0.24,se,se061214b,2014-06-13T14:53:01.910Z,"4km NE of Blowing Rock, North Carolina",earthquake
2014-06-12T17:19:17.000Z,63.471,-144.9706,0.7,1.6,ml,,,,0.8,ak,ak11289579,2014-06-12T17:25:14.097Z,"46km SSE of Deltana, Alaska",earthquake
2014-06-12T17:15:47.000Z,61.7713,-149.414,38,1,ml,,,,0.34,ak,ak11289578,2014-06-12T17:18:50.213Z,"9km WNW of Fishhook, Alaska",earthquake
2014-06-12T17:08:38.000Z,60.0259,-141.6277,0,1.5,ml,,,,0.83,ak,ak11289574,2014-06-12T17:14:03.240Z,"44km E of Cape Yakataga, Alaska",earthquake
2014-06-12T16:55:55.550Z,34.9301667,-119.0405,23.51,1.51,ml,17,83,,0.13,ci,ci15511225,2014-06-12T18:35:58.770Z,"13km NE of Pine Mountain Club, California",earthquake
2014-06-12T16:52:16.900Z,38.1278,-112.3207,2.6,0.6,Md,,82.8,0.13474729,0.14,uu,uu60073042,2014-06-12T20:54:31.245Z,"15km SW of Junction, Utah",earthquake
2014-06-12T16:49:20.700Z,38.8175,-122.8222,2.9,0.5,Md,9,86.4,0.00898315,0.02,nc,nc72236726,2014-06-12T19:19:08.437Z,"7km NW of The Geysers, California",earthquake
2014-06-12T16:47:37.400Z,37.5715,-118.88,4.6,0.2,Md,7,273.6,0.03593261,0.04,nc,nc72236731,2014-06-12T19:00:08.327Z,"11km SE of Mammoth Lakes, California",earthquake
2014-06-12T16:35:52.000Z,60.933,-150.5783,34.6,1.1,ml,,,,0.37,ak,ak11289562,2014-06-12T16:43:01.179Z,"45km NNE of Sterling, Alaska",earthquake
2014-06-12T16:33:15.310Z,34.27,-116.4463333,3.33,1.21,ml,21,67,0.08043,0.09,ci,ci15511217,2014-06-12T18:33:40.150Z,"17km N of Yucca Valley, California",earthquake
2014-06-12T16:07:22.690Z,35.4411,141.5288,20.29,4.5,mwr,,102,2.72,0.77,us,usc000rejw,2014-06-13T14:50:29.120Z,"70km ESE of Hasaki, Japan",earthquake
2014-06-12T15:48:29.700Z,36.283,-96.9545,6.411,2.7,ml,,82,,0.4,us,usc000rej5,2014-06-13T14:19:33.460Z,"14km WSW of Pawnee, Oklahoma",earthquake
2014-06-12T15:45:36.470Z,33.3158333,-116.3351667,13.64,1.29,ml,37,123,0.02889,0.19,ci,ci15511209,2014-06-12T18:31:35.510Z,"7km NNE of Borrego Springs, California",earthquake
2014-06-12T15:36:28.780Z,33.5133333,-116.709,9.43,1.68,ml,48,43,0.0413,0.14,ci,ci15511201,2014-06-12T18:27:17.300Z,"5km SW of Anza, California",earthquake
2014-06-12T15:32:10.600Z,19.4117,-155.314,5.1,0.7,Md,,75.6,0.01796631,0.07,hv,hv60712251,2014-06-12T18:57:02.993Z,"Hawaii region, Hawaii",earthquake
2014-06-12T15:30:49.700Z,19.0221,-67.1327,8,3.8,Md,19,255.6,0.55156558,0.18,pr,pr14163005,2014-06-13T14:11:04.000Z,"58km N of Isabela, Puerto Rico",earthquake
2014-06-12T15:25:16.000Z,57.6961,-142.8942,11.9,2.5,ml,,,,0.72,ak,ak11289557,2014-06-13T14:05:28.000Z,"265km S of Cape Yakataga, Alaska",earthquake
